ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
57,Vata,V  A  T  A,0,0,0,0,0,0,0,1,1,0,0,1,9,170,L,B,5,5,76,53,69,85,76,75,74,81,80,77,80,75,79,74,75,77,73,76,80,69,72,82,69,80,50,77,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,34,72,Albania,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Boca Juniors,21
58,Petkov G.,PETKOV G.,1,0,0,0,0,0,0,0,0,0,0,0,0,187,R,B,4,4,30,74,83,60,65,66,83,65,46,48,50,49,50,56,35,78,39,37,40,45,76,46,61,73,76,67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,76,Bulgaria,1,0,1,-6,0,0,0,0,0,0,0,0,0,0,N,None,1,0,,0
59,Kotev,K  O  T  E  V,1,0,0,0,0,0,0,0,0,0,0,0,0,186,R,B,4,4,30,75,81,60,62,67,83,63,51,50,49,50,54,70,40,76,45,42,43,50,76,65,65,73,77,75,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,82,Bulgaria,2,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,12,0,,0
60,Kirilov,K I R I L O V,0,0,1,1,0,0,0,0,0,0,0,0,3,183,R,R,5,4,53,78,81,77,76,68,73,69,64,67,69,63,69,66,56,77,55,50,46,82,80,68,55,73,50,81,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,33,76,Bulgaria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,24,0,,0
61,Karaslavov,KARASLAVOV,0,0,0,1,0,0,0,0,0,0,0,0,4,186,R,R,5,5,60,69,82,80,73,72,73,72,66,67,69,66,71,70,58,79,61,58,55,78,76,68,60,70,50,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,84,Bulgaria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,22,0,,0
62,Wagner,W A G N E R,0,0,0,1,0,0,0,0,0,0,0,0,4,180,L,L,4,4,65,62,80,83,82,80,72,78,78,80,69,72,75,76,63,78,60,74,75,65,75,75,71,68,50,65,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,76,Bulgaria,3,0,1,-3,0,0,1,1,0,0,0,-1,-2,2,N,None,14,0,Botafogo,14
63,Iliev G.,I L I E V   G .,0,1,1,0,1,0,0,0,0,0,0,0,5,178,R,B,5,5,60,70,80,80,75,74,74,74,72,70,74,73,73,72,63,78,66,60,62,73,74,73,65,70,50,75,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,75,Bulgaria,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,18,0,,0
64,Dimitrov,DIMITROV,0,0,0,0,0,0,0,1,1,0,1,0,8,176,R,R,5,5,75,42,65,80,80,77,70,80,84,80,71,69,78,71,69,74,65,65,71,67,75,84,74,68,50,69,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,69,Bulgaria,1,0,1,3,-2,0,1,1,2,0,1,1,0,-1,N,None,25,0,,0
65,Genkov,G E N K O V,0,0,0,0,0,0,0,1,0,0,0,0,8,186,R,L,5,5,73,44,71,81,80,80,75,78,78,77,69,70,71,71,73,76,76,65,66,64,76,77,80,64,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,76,Bulgaria,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,15,0,,0
66,Ted Lavie,L  A  V  I  E,0,0,1,0,1,0,0,0,0,0,0,0,5,178,R,B,5,5,50,68,73,81,76,75,72,74,70,67,70,67,68,67,58,76,56,58,60,71,78,72,59,65,50,67,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,73,France,4,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Catania,22
67,Yanev,Y A N E V,0,0,0,0,0,0,0,1,1,0,1,0,9,180,R,B,5,5,79,43,79,80,74,72,75,72,78,72,80,71,70,73,80,78,79,72,68,75,74,79,69,70,50,71,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,32,84,Bulgaria,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,L,White,7,0,,0
68,Telkiyiski,TELKILISKY,0,0,0,0,0,0,0,0,0,0,1,0,11,178,R,B,5,5,71,44,73,78,75,74,74,75,72,73,68,72,70,71,74,71,70,67,66,74,76,75,70,60,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,74,Bulgaria,1,0,1,-3,0,0,1,1,0,0,0,-1,-2,2,N,None,30,0,,0
69,Todorov,T O D O R O V,0,0,0,0,0,0,0,0,0,0,0,1,12,180,R,B,5,5,77,39,74,74,84,85,73,83,78,83,67,69,70,66,78,74,78,69,64,75,76,79,83,71,50,66,5,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,1,1,28,73,Bulgaria,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,11,0,,0
70,Pletikosa,PLETIKOSA,1,0,0,0,0,0,0,0,0,0,0,0,0,193,R,B,4,4,30,84,82,56,67,70,88,66,44,50,52,49,58,64,49,78,42,37,39,43,81,52,60,73,81,70,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,1,1,1,27,83,Croatia,1,0,1,-1,0,0,1,1,0,0,0,-1,-2,2,N,None,1,0,,0
71,Dejagah,D E J A G A H,0,0,0,0,0,0,0,1,0,0,0,1,12,181,R,B,5,5,69,41,79,71,77,75,66,74,70,73,67,61,62,62,70,78,69,66,60,70,79,81,80,63,50,59,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,4,20,74,Iran,3,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Vasco da Gama,7
72,Adler,A  D  L  E  R,1,0,0,0,0,0,0,0,0,0,0,0,0,189,R,B,4,4,30,74,81,58,65,67,84,67,42,44,45,44,50,60,36,75,36,37,38,41,80,48,54,66,73,62,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,2,21,80,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Amburgo,29
73,Simunic,SIMUNIC,0,0,1,1,1,0,0,0,0,0,0,0,3,195,R,B,6,6,55,82,92,77,72,69,70,67,63,60,63,70,70,74,60,78,55,53,49,73,70,66,59,68,50,64,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,28,89,Croatia,1,0,1,3,0,0,0,0,0,0,0,0,0,0,N,None,3,0,Gremio,14
74,Komissarov,KOMISSAROV,1,0,0,0,0,0,0,0,0,0,0,0,0,190,R,R,3,3,30,74,84,53,58,60,80,64,49,43,47,50,58,54,36,80,35,40,47,36,74,48,58,72,75,70,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,18,88,Russia,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Espanyol,12
75,Kovac N.,K O V A C   N .,0,0,0,0,1,0,0,1,1,0,0,0,5,178,R,B,5,5,78,68,78,86,73,70,72,72,82,71,81,78,81,76,75,86,75,83,79,72,74,81,65,79,50,73,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,1,2,1,1,35,75,Croatia,1,0,1,-2,0,0,1,1,0,0,0,-1,-2,2,N,None,10,0,Hertha BSC,6
76,Srna,S  R  N A,0,0,0,1,0,1,0,1,0,0,0,0,6,182,R,B,5,5,75,62,74,85,79,77,70,77,80,74,75,78,82,83,73,87,67,83,87,66,75,80,72,64,50,68,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,1,1,24,77,Croatia,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,R,White,2,0,,0
77,Babic,B  A  B  I  C,0,0,0,1,1,1,0,1,1,0,0,0,8,186,L,L,5,5,73,64,83,81,77,80,73,78,80,82,78,78,80,77,70,84,70,75,75,73,75,79,73,72,50,75,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,25,72,Croatia,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,8,0,Bayer Leverkusen,8
78,Kranjcar,K R A N J C A R,0,0,0,0,0,0,0,0,1,1,0,0,10,185,R,B,6,6,76,46,80,81,76,77,77,77,85,78,82,75,83,75,73,82,80,80,81,65,71,84,66,68,50,70,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,A,1,2,1,1,22,80,Croatia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,R,White,19,0,Hajduk Spalato,28
79,Klasnic,KLASNIC,0,0,0,0,0,0,0,0,0,0,0,1,12,186,L,B,6,6,86,40,78,80,81,83,85,77,85,79,82,76,74,70,87,86,86,73,72,74,72,83,73,70,50,84,7,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,A,1,1,1,1,26,82,Croatia,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,17,0,Santos,17
80,Renno,R  E  N  N  O,1,0,0,0,0,0,0,0,0,0,0,0,0,186,R,B,3,3,41,71,74,72,76,71,77,65,48,38,71,73,71,68,60,70,61,43,62,54,79,59,73,65,80,71,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,78,Germany,1,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,San Paolo,13
81,Butina,B U T I N A,1,0,0,0,0,0,0,0,0,0,0,0,0,191,R,B,4,4,30,82,84,65,67,66,88,73,42,53,43,48,55,61,37,78,38,38,38,41,71,54,65,75,82,68,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,32,88,Croatia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,12,0,Dinamo Zagabria,30
82,000,           ,1,0,0,0,0,0,0,0,0,0,0,0,0,191,R,B,4,4,30,78,86,61,64,66,85,65,46,44,46,45,57,57,40,81,43,35,40,40,76,48,59,67,80,67,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,80,Croatia,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
83,Tokic,T O K I C,0,0,1,0,1,0,0,0,0,0,0,0,3,179,R,B,5,5,59,81,75,76,73,70,85,71,70,69,71,60,70,66,50,73,52,44,43,77,75,70,53,73,50,78,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,31,74,Croatia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,11,0,,0
84,Tomas,T  O  M  A  S,0,0,1,1,1,0,0,0,0,0,0,0,3,186,R,B,6,6,57,80,82,82,74,73,75,72,68,71,70,75,68,72,58,77,60,52,57,80,83,70,63,72,50,77,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,82,Croatia,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,13,0,Dinamo KIev,2
85,Leko,L  E  K  O,0,0,0,0,1,1,0,1,0,0,0,0,5,187,R,B,5,5,74,66,80,84,76,75,75,70,80,72,80,80,83,83,70,84,70,76,78,69,71,81,68,67,50,75,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,3,1,1,1,26,80,Croatia,1,2,98,-1,0,0,0,0,0,0,0,0,0,0,N,None,16,0,Panathinaikos,17
86,Seric,S  E  R  I  C,0,0,0,1,0,1,0,1,0,0,0,0,6,184,L,L,4,5,71,63,75,79,83,78,69,76,81,78,74,74,82,76,69,80,71,75,77,65,74,84,72,70,50,70,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,75,Croatia,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,20,0,Real Betis,19
87,Vranjes,VRANJES,0,0,0,0,1,0,1,1,0,0,0,0,7,186,R,B,5,5,75,66,76,81,76,75,75,72,78,75,76,72,77,73,74,80,75,64,65,72,72,80,67,72,50,77,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,1,1,1,1,26,77,Croatia,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,6,0,Santos,7
88,Modric,MODRIC,0,0,0,0,0,0,1,0,1,0,0,0,7,175,R,B,5,5,78,68,85,88,78,80,84,88,88,82,92,73,90,74,76,76,68,80,82,63,72,92,72,90,50,88,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,68,Croatia,1,0,1,7,2,0,1,1,1,0,0,0,-2,4,N,None,14,0,Real Madrid,17
89,Ivan Leko,IVAN  LEKO,0,0,0,0,1,0,0,0,1,0,0,0,9,178,L,B,4,4,73,55,76,76,73,70,69,70,79,70,80,71,75,72,69,80,67,83,81,66,67,77,65,70,50,65,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,1,1,28,75,Croatia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
90,Olembe,O L E M B E,0,0,0,0,0,0,0,1,0,1,1,1,12,183,L,L,6,7,78,45,69,78,84,90,81,83,80,80,75,72,77,72,75,84,76,66,63,69,69,83,81,70,50,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,27,81,Croatia,1,0,1,2,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,,0
91,Balaban,B A L A B A N,0,0,0,0,0,0,0,0,0,1,0,1,12,187,R,B,5,5,80,44,81,83,82,82,81,79,80,77,76,74,76,72,82,84,83,83,83,72,75,83,85,70,50,83,5,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,C,1,1,1,1,28,78,Croatia,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,21,0,,0
92,Cahais,C A H A I S,0,0,1,0,0,0,0,0,0,0,0,0,3,183,L,B,5,5,53,74,80,79,74,72,76,72,67,66,67,66,65,67,57,77,60,45,42,74,76,67,55,67,50,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,79,Argentina,1,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,1,6
93,Cech,C  E  C  H,1,0,0,0,0,0,0,0,0,0,0,0,0,197,L,B,5,5,44,83,91,65,70,70,93,73,47,51,57,53,70,66,46,85,48,57,48,94,88,63,68,75,95,77,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,A,1,1,1,3,24,87,Czech Republic,1,1,27,-4,0,0,0,0,0,0,0,0,0,0,N,None,1,0,Chelsea,10
94,Rozehnal,ROZEHNAL,0,0,1,0,1,0,0,0,0,0,0,0,3,191,R,B,6,6,55,84,79,83,82,80,76,77,75,70,75,72,78,79,62,77,60,62,62,76,72,75,65,70,50,75,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,26,80,Czech Republic,1,2,43,0,0,0,0,0,0,0,0,0,0,0,N,None,22,0,Bruges,7
95,Ujfalusi,UJFALUSI,0,0,1,1,1,0,0,0,0,0,0,0,3,185,R,B,5,5,59,82,82,86,75,72,84,72,72,75,70,69,74,75,57,74,59,57,50,82,84,70,78,74,50,79,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,A,1,1,1,1,28,76,Czech Republic,1,0,55,0,0,0,0,0,0,0,0,0,0,0,L,Black,21,0,Fiorentina,12
96,Grygera,G R Y G E R A,0,0,1,1,0,1,0,0,0,0,0,0,4,184,R,B,5,6,68,78,76,84,82,80,75,74,70,72,72,70,70,72,58,70,55,50,55,76,78,70,75,74,50,78,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,B,1,1,1,1,25,78,Czech Republic,1,2,57,0,0,0,0,0,0,0,0,0,0,0,N,None,2,0,Ajax,1
97,Jankulovski,JANKULOVSKI,0,0,0,1,0,0,0,0,0,0,0,0,4,184,L,B,4,4,75,78,99,86,80,82,99,99,80,82,99,99,85,85,75,87,77,82,85,68,73,76,76,72,50,79,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,2,1,1,1,29,76,Czech Republic,1,2,50,0,0,0,0,0,0,0,0,0,0,0,N,None,6,0,Udinese,26
98,Galï¿½sek,G A L A S E K,0,0,0,0,1,0,1,1,0,0,0,0,5,180,R,B,7,6,63,80,78,83,76,75,71,74,76,70,81,80,80,73,64,84,62,63,55,80,75,76,58,75,50,88,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,33,77,Czech Republic,1,2,54,0,0,0,0,0,0,0,0,0,0,0,N,None,4,0,Botafogo,6
99,Helmes,H E L M E S,0,0,0,0,0,0,0,0,0,1,0,1,12,182,R,B,6,4,84,53,84,85,83,86,80,81,74,74,78,77,72,72,81,85,80,69,75,74,82,84,77,83,50,75,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,78,Germany,1,0,1,-2,0,0,1,1,0,0,0,-1,-2,2,N,None,37,0,,0
100,Plasil,P L A S I L,0,0,0,0,0,0,1,1,1,0,0,0,8,183,R,B,7,7,75,62,73,84,80,72,72,76,80,78,76,82,80,78,70,75,71,77,82,72,70,81,70,70,50,78,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,24,71,Czech Republic,1,2,46,0,0,0,0,0,0,0,0,0,0,0,N,None,20,0,Besiktas,6
101,Rosicky,R O S I C K Y,0,0,0,0,0,0,1,0,1,0,0,0,9,178,R,B,6,5,84,99,99,82,86,86,77,88,92,84,94,99,87,99,99,99,99,99,99,68,72,92,69,70,50,80,7,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,1,1,1,1,26,65,Czech Republic,1,1,26,0,0,0,0,0,0,0,0,0,0,0,R,Black,10,0,Borussia Dortmund,29
102,Nedved,N E D V E D,0,0,0,0,0,0,1,1,1,1,0,0,8,177,R,B,7,7,92,72,80,99,91,89,87,80,83,82,80,79,84,83,82,97,91,85,80,75,80,86,82,95,50,93,7,7,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,A,1,8,1,1,30,70,Czech Republic,1,1,25,-3,-1,-2,0,-4,0,1,0,0,0,3,N,None,0,0,Juventus,11
103,Koller,K O L L E R,0,0,0,0,0,0,0,0,0,0,0,1,12,202,R,B,5,5,86,45,96,87,75,70,80,66,79,68,80,73,68,65,82,85,83,75,75,90,92,82,70,84,55,82,8,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,A,1,1,1,1,34,100,Czech Republic,1,2,38,-6,0,0,0,0,0,0,0,0,0,0,N,None,9,0,Borussia Dortmund,30
104,Imhof,I  M  H  O  F,0,0,0,1,1,1,1,0,0,0,0,0,5,177,R,B,8,8,65,75,74,81,76,75,74,77,72,70,78,78,77,75,68,76,67,62,73,74,72,70,75,80,30,78,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,73,Canada,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,San Paolo,6
105,Kinsky,K I N S K Y,1,0,0,0,0,0,0,0,0,0,0,0,0,187,R,B,4,4,40,78,81,61,66,68,86,68,47,51,47,46,50,50,37,83,36,39,37,43,86,52,59,70,79,69,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,31,83,Czech Republic,1,2,41,0,0,0,0,0,0,0,0,0,0,0,N,None,23,0,,0
106,Mares,M  A  R  E  S,0,0,0,1,0,0,0,0,0,0,0,0,4,185,L,L,5,5,65,68,82,81,75,73,73,73,74,75,72,72,74,77,61,81,62,60,66,69,72,77,60,69,50,73,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,77,Czech Republic,1,0,52,0,0,0,0,0,0,0,0,0,0,0,N,None,3,0,,0
107,Jiranek,J I R A N E K,0,0,1,1,0,0,0,0,0,0,0,0,4,183,R,R,5,5,64,71,81,84,74,72,71,72,73,68,71,70,71,70,60,77,60,53,56,76,78,69,62,72,50,75,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,78,Czech Republic,1,2,51,0,0,0,0,0,0,0,0,0,0,0,L,White,13,0,,0
108,Kovï¿½c,K  O  V  A  C,0,0,1,1,1,0,1,0,0,0,0,0,5,189,R,R,5,5,66,74,82,84,77,72,78,75,76,76,75,75,74,78,65,82,66,65,62,75,76,76,78,70,50,80,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,78,Czech Republic,1,2,53,0,0,0,0,0,0,0,0,0,0,0,N,None,5,0,,0
109,Polï¿½k,P  O  L  A  K,0,0,0,1,1,0,1,1,0,0,0,0,7,181,R,B,5,5,76,68,81,84,77,80,75,80,75,75,75,74,73,72,71,84,73,61,64,76,80,76,75,71,50,75,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,77,Czech Republic,1,0,44,0,0,0,0,0,0,0,0,0,0,0,N,None,3,0,Athletic Bilbao,8
110,Jarolim,J A R O L I M,0,0,0,0,0,0,1,1,1,0,0,0,8,172,R,R,5,6,75,58,83,87,80,82,73,85,85,77,74,71,72,69,67,79,69,64,61,70,73,83,78,71,50,78,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,4,1,1,1,27,68,Czech Republic,1,2,42,0,0,0,0,0,0,0,0,0,0,0,R,White,14,0,Flamengo,14
111,Heinz,H  E  I  N  Z,0,0,0,0,0,0,0,1,1,1,1,1,11,187,L,B,5,5,82,44,83,78,86,81,74,81,83,79,78,74,73,75,79,83,82,78,75,82,77,84,68,67,50,66,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,2,1,1,29,76,Czech Republic,1,2,49,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Atletico Madrid,27
112,Sionko,S I O N K O,0,0,0,0,0,0,0,1,0,1,0,1,10,178,R,B,5,5,77,46,74,85,88,85,77,84,77,85,75,74,75,78,79,82,80,70,74,65,78,80,88,69,50,76,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,2,1,1,1,29,72,Czech Republic,1,2,48,0,0,0,0,0,0,0,0,0,0,0,N,None,7,0,Deportivo,12
113,Stajner,S T A J N E R,0,0,0,0,0,0,0,0,0,1,1,1,12,179,R,B,5,5,78,44,80,82,80,76,74,78,80,78,75,74,74,70,79,83,80,70,67,82,73,82,77,73,50,75,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,30,78,Czech Republic,1,0,47,0,0,0,0,0,0,0,0,0,0,0,N,None,17,0,Fluminense,24
114,Baros,B  A  R  O  S,0,0,0,0,0,0,0,0,0,0,0,1,12,184,R,B,6,6,86,99,86,99,92,88,99,83,85,85,70,99,70,68,99,99,99,99,71,77,78,85,86,72,50,72,3,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,24,76,Czech Republic,3,2,29,-5,0,0,0,0,0,0,0,0,0,0,L,White,15,0,Galatasaray,12
115,Lokvenc,L O K V E N C,0,0,0,0,0,0,0,0,0,0,0,1,12,196,R,B,6,6,82,43,88,74,75,71,76,70,76,70,77,74,72,72,82,80,84,59,62,84,72,83,80,72,50,77,5,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,B,1,1,1,1,33,95,Czech Republic,1,2,56,0,0,0,0,0,0,0,0,0,0,0,N,None,12,0,,0
116,Sorensen,SORENSEN,1,0,0,0,0,0,0,0,0,0,0,0,0,196,R,B,4,4,35,84,88,65,63,70,93,70,57,51,50,50,58,67,45,75,48,41,43,48,76,54,65,68,84,65,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,30,89,Denmark,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,1,0,Aston Villa,12
